exercise_id,source_language,target_language,direction,source_text,reference_translation,accepted_alternatives_json,jlpt_level,difficulty,topic_tags,situation_tags,grammar_tags,particle_tags,vocabulary_tags,kanji_tags,verb_tags,adjective_tags,counter_tags,register,communicative_function,tense_aspect,polarity,sentence_type,pedagogical_notes,ambiguity_notes,core_exercise,active,dataset_version
ESJA-N5-MORE-0120,es,ja,es_ja,el fin de semana jugué al tenis en el restaurante.,週末レストランでテニスをしました,[],N5,1,pasado|acciones,vida_diaria,polite_past,で|を,,,,,,cortés,relatar_accion,pasado,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0122,ja,es,ja_es,母は魚を食べません。,mi madre no come el pescado.,[],N5,3,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0122,es,ja,es_ja,mi madre no come el pescado.,母は魚を食べません。,[],N5,3,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0123,ja,es,ja_es,兄は肉を食べません。,mi hermano mayor no come la carne.,[],N5,4,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0123,es,ja,es_ja,mi hermano mayor no come la carne.,兄は肉を食べません。,[],N5,4,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0124,ja,es,ja_es,姉は野菜を食べません。,mi hermana mayor no come las verduras.,[],N5,1,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0124,es,ja,es_ja,mi hermana mayor no come las verduras.,姉は野菜を食べません。,[],N5,1,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0125,ja,es,ja_es,弟は果物を食べません。,mi hermano menor no come la fruta.,[],N5,2,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0125,es,ja,es_ja,mi hermano menor no come la fruta.,弟は果物を食べません。,[],N5,2,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0126,ja,es,ja_es,妹はパンを食べません。,mi hermana menor no come el pan.,[],N5,3,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0126,es,ja,es_ja,mi hermana menor no come el pan.,妹はパンを食べません。,[],N5,3,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0127,ja,es,ja_es,祖父はラーメンを食べません。,mi abuelo no come el ramen.,[],N5,4,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0127,es,ja,es_ja,mi abuelo no come el ramen.,祖父はラーメンを食べません。,[],N5,4,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0128,ja,es,ja_es,祖母はカレーを食べません。,mi abuela no come el curry.,[],N5,1,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0128,es,ja,es_ja,mi abuela no come el curry.,祖母はカレーを食べません。,[],N5,1,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0129,ja,es,ja_es,友達は卵を食べません。,mi amigo no come los huevos.,[],N5,2,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0129,es,ja,es_ja,mi amigo no come los huevos.,友達は卵を食べません。,[],N5,2,negacion|comida,habitos,polite_negative,を,,,,,,cortés,expresar_negacion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0131,ja,es,ja_es,学校は七時から十時半までです。,la escuela abre desde las siete hasta las diez y media.,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0131,es,ja,es_ja,la escuela abre desde las siete hasta las diez y media.,学校は七時から十時半までです。,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0132,ja,es,ja_es,図書館は八時半から十一時までです。,la biblioteca abre desde las ocho y media hasta las once.,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0132,es,ja,es_ja,la biblioteca abre desde las ocho y media hasta las once.,図書館は八時半から十一時までです。,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0133,ja,es,ja_es,駅は九時から十二時までです。,la estación abre desde las nueve hasta las doce.,[],N5,2,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0133,es,ja,es_ja,la estación abre desde las nueve hasta las doce.,駅は九時から十二時までです。,[],N5,2,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0134,ja,es,ja_es,公園は十時半から一時半までです。,el parque abre desde las diez y media hasta la una y media.,[],N5,3,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0134,es,ja,es_ja,el parque abre desde las diez y media hasta la una y media.,公園は十時半から一時半までです。,[],N5,3,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0135,ja,es,ja_es,会社は十一時から三時までです。,la oficina abre desde las once hasta las tres.,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0135,es,ja,es_ja,la oficina abre desde las once hasta las tres.,会社は十一時から三時までです。,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0136,ja,es,ja_es,銀行は十二時から五時半までです。,el banco abre desde las doce hasta las cinco y media.,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0136,es,ja,es_ja,el banco abre desde las doce hasta las cinco y media.,銀行は十二時から五時半までです。,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0137,ja,es,ja_es,郵便局は一時半から六時までです。,correos abre desde la una y media hasta las seis.,[],N5,2,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0137,es,ja,es_ja,correos abre desde la una y media hasta las seis.,郵便局は一時半から六時までです。,[],N5,2,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0138,ja,es,ja_es,病院は三時から七時までです。,el hospital abre desde las tres hasta las siete.,[],N5,3,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0138,es,ja,es_ja,el hospital abre desde las tres hasta las siete.,病院は三時から七時までです。,[],N5,3,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0139,ja,es,ja_es,スーパーは五時半から八時半までです。,el supermercado abre desde las cinco y media hasta las ocho y media.,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0139,es,ja,es_ja,el supermercado abre desde las cinco y media hasta las ocho y media.,スーパーは五時半から八時半までです。,[],N5,4,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0140,ja,es,ja_es,レストランは六時から九時までです。,el restaurante abre desde las seis hasta las nueve.,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0140,es,ja,es_ja,el restaurante abre desde las seis hasta las nueve.,レストランは六時から九時までです。,[],N5,1,tiempo|horarios,agenda,kara_made,から|まで,,,,,,cortés,informar_horario,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0141,ja,es,ja_es,月曜日学校で日本語を勉強しませんか,¿Te apetece estudiar japonés en la escuela el lunes?,[],N5,2,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0141,es,ja,es_ja,¿Te apetece estudiar japonés en la escuela el lunes?,月曜日学校で日本語を勉強しませんか,[],N5,2,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0142,ja,es,ja_es,火曜日図書館で本を読みませんか,¿Te apetece leer un libro en la biblioteca el martes?,[],N5,3,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0142,es,ja,es_ja,¿Te apetece leer un libro en la biblioteca el martes?,火曜日図書館で本を読みませんか,[],N5,3,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0143,ja,es,ja_es,水曜日駅で音楽を聞きませんか,¿Te apetece escuchar música en la estación el miércoles?,[],N5,4,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0143,es,ja,es_ja,¿Te apetece escuchar música en la estación el miércoles?,水曜日駅で音楽を聞きませんか,[],N5,4,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0144,ja,es,ja_es,木曜日公園で映画を見ませんか,¿Te apetece ver una película en el parque el jueves?,[],N5,1,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0144,es,ja,es_ja,¿Te apetece ver una película en el parque el jueves?,木曜日公園で映画を見ませんか,[],N5,1,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0145,ja,es,ja_es,金曜日会社で料理をしませんか,¿Te apetece cocinar en la oficina el viernes?,[],N5,2,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0145,es,ja,es_ja,¿Te apetece cocinar en la oficina el viernes?,金曜日会社で料理をしませんか,[],N5,2,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0146,ja,es,ja_es,土曜日銀行で写真を撮りませんか,¿Te apetece hacer fotos en el banco el sábado?,[],N5,3,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0146,es,ja,es_ja,¿Te apetece hacer fotos en el banco el sábado?,土曜日銀行で写真を撮りませんか,[],N5,3,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0147,ja,es,ja_es,日曜日郵便局で手紙を書きませんか,¿Te apetece escribir una carta en correos el domingo?,[],N5,4,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0147,es,ja,es_ja,¿Te apetece escribir una carta en correos el domingo?,日曜日郵便局で手紙を書きませんか,[],N5,4,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0148,ja,es,ja_es,毎朝病院で買い物をしませんか,¿Te apetece hacer compras en el hospital cada mañana?,[],N5,1,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
